Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TRF5;0818111-98.2022.4.05.8100;2024;{12496};{ADVOCACIA GERAL DA UNIAO,DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0800117-80.2024.4.05.8102;2024;{12494};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TRF5;0808776-37.2024.4.05.0000;2024;{12496,12494};{ESTADO DO RIO GRANDE DO NORTE};{ESTADO OU DISTRITO FEDERAL};;
TRF5;0801312-98.2023.4.05.8308;2024;{12495};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO,DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO,DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0802228-93.2024.4.05.0000;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0810145-66.2024.4.05.0000;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800330-93.2023.4.05.8402;2024;{12496};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0810890-46.2024.4.05.0000;2024;{12513,12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0809977-64.2024.4.05.0000;2024;{12496,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0801628-29.2023.4.05.8400;2024;{14759};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE SAO PAULO DO POTENGI};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800621-74.2024.4.05.8300;2024;{12496};{ESTADO DE PERNAMBUCO};{ESTADO OU DISTRITO FEDERAL};;
TRF5;0809328-02.2024.4.05.0000;2024;{12496,12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0806715-09.2024.4.05.0000;2024;{12498};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0814202-59.2024.4.05.8300;2025;{12496};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0813252-21.2024.4.05.0000;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0806555-81.2024.4.05.0000;2024;{12496,9196,12493,12494,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802521-63.2024.4.05.0000;2024;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0802687-61.2025.4.05.0000;2025;{12496};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0801969-64.2025.4.05.0000;2025;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0812008-57.2024.4.05.0000;2024;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0809299-24.2023.4.05.8200;2025;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0801109-97.2024.4.05.0000;2024;{12496};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ESTADO DA PARAIBA,MINISTERIO PUBLICO FEDERAL};{ESTADO OU DISTRITO FEDERAL,NATUREZA JURIDICA NAO INFORMADA}
TRF5;0814173-77.2024.4.05.0000;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0809923-98.2024.4.05.0000;2024;{12496,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0808611-87.2024.4.05.0000;2024;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ESTADO DO RIO GRANDE DO NORTE};{ESTADO OU DISTRITO FEDERAL}
TRF5;0800430-63.2025.4.05.0000;2025;{14771,6188,12500,10278,10567};;;{INSTITUTO NACIONAL DO SEGURO SOCIAL,ADVOCACIA GERAL DA UNIAO};{AUTARQUIA FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0801099-53.2024.4.05.0000;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800804-16.2024.4.05.0000;2024;{12496,12513};{SANTA CASA DE MISERICORDIA DE MACEIO};{ASSOCIACAO PRIVADA};{ADVOCACIA GERAL DA UNIAO,DEFENSORIA PUBLICA DA UNIAO,MUNICIPIO DE MACEIO,SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TRF5;0803991-32.2024.4.05.0000;2024;{9196,12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0801024-65.2023.4.05.8401;2024;{14759};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL};;
TRF5;0818192-13.2023.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0809594-86.2024.4.05.0000;2024;{14759};{MUNICIPIO DE SANTA RITA};{MUNICIPIO};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0813316-31.2024.4.05.0000;2024;{12496,12495};{ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL};;
TRF5;0802337-10.2024.4.05.0000;2024;{12496,12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0801311-50.2022.4.05.8308;2024;{12496};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL};{ESTADO DE PERNAMBUCO,DEFENSORIA PUBLICA DA UNIAO};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0800650-61.2025.4.05.0000;2025;{12416,12496,12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL}
TRF5;0800387-80.2024.4.05.8401;2025;{10892,14759};{ESTADO DO RIO GRANDE DO NORTE};{ESTADO OU DISTRITO FEDERAL};;
TRF5;0811831-86.2023.4.05.8000;2024;{12494};{ADVOCACIA GERAL DA UNIAO,MUNICIPIO DE MACEIO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0800233-24.2022.4.05.8404;2024;{12493};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0800385-52.2024.4.05.8000;2024;{12502};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0804764-34.2023.4.05.8400;2024;{12496};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE,MUNICIPIO DE PARNAMIRIM};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800589-88.2023.4.05.8402;2024;{12494};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0805400-36.2023.4.05.8000;2024;{12496};{ADVOCACIA GERAL DA UNIAO,MUNICIPIO DE MACEIO,SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0801704-46.2024.4.05.8100;2025;{12496};;;{CAIXA ECONOMICA FEDERAL};{EMPRESA PUBLICA}
TRF5;0806298-22.2023.4.05.8300;2024;{12496};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0800852-47.2023.4.05.8200;2024;{12495};{ADVOCACIA GERAL DA UNIAO,ESTADO DA PARAIBA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL};;
TRF5;0812585-35.2024.4.05.0000;2024;{12496};{ESTADO DE PERNAMBUCO};{ESTADO OU DISTRITO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;sigiloso(630908486);2024;{12495};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TRF5;sigiloso(710700203);2024;{12495};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TRF5;sigiloso(630896492);2024;{12496,12495};Sigiloso;Sigiloso;Sigiloso;Sigiloso
TRF5;0800302-43.2025.4.05.0000;2025;{14759};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0814759-17.2024.4.05.0000;2024;{12496};;;;
TRF5;0805648-97.2022.4.05.8400;2024;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{MUNICIPIO DE NATAL,ESTADO DO RIO GRANDE DO NORTE,DEFENSORIA PUBLICA DA UNIAO};{MUNICIPIO,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0801380-32.2024.4.05.8302;2024;{12496,10658};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO,DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO,DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0800502-06.2021.4.05.8305;2024;{12494};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800533-31.2022.4.05.8001;2024;{12494};{ADVOCACIA GERAL DA UNIAO,DEFENSORIA PUBLICA DA UNIAO,SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ADVOCACIA GERAL DA UNIAO,DEFENSORIA PUBLICA DA UNIAO,MUNICIPIO DE ARAPIRACA,SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TRF5;0808433-41.2024.4.05.0000;2024;{12496};{ESTADO DE PERNAMBUCO};{ESTADO OU DISTRITO FEDERAL};;
TRF5;0814451-78.2022.4.05.8300;2024;{12495};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL};;
TRF5;0800947-40.2024.4.05.8201;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DA PARAIBA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0805476-67.2024.4.05.0000;2024;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0813218-46.2024.4.05.0000;2024;{12496,12495};{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL};{ADVOCACIA GERAL DA UNIAO,DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0801887-39.2023.4.05.8201;2024;{12496};{ESTADO DA PARAIBA};{ESTADO OU DISTRITO FEDERAL};{ADVOCACIA GERAL DA UNIAO,DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0801724-36.2021.4.05.8102;2024;{12505,12503};{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL};;
TRF5;0800212-14.2023.4.05.8501;2024;{10064,12496};{ESTADO DE SERGIPE,ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL,ESTADO OU DISTRITO FEDERAL};;
TRF5;0808367-18.2023.4.05.8400;2024;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0802255-42.2025.4.05.0000;2025;{10880,12502};{ESTADO DE PERNAMBUCO};{ESTADO OU DISTRITO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0808863-90.2024.4.05.0000;2024;{12497};{ESTADO DO RIO GRANDE DO NORTE};{ESTADO OU DISTRITO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0801280-44.2023.4.05.8001;2024;{12495,10671};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TRF5;0818540-13.2023.4.05.8300;2024;{12506};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0813850-38.2023.4.05.8300;2024;{12494};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO,MUNICIPIO DE OLINDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO};;
TRF5;0802737-24.2024.4.05.0000;2024;{12496,12495};;;{SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TRF5;0800072-77.2023.4.05.8501;2024;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0807523-41.2022.4.05.8000;2024;{12496};{ADVOCACIA GERAL DA UNIAO,MUNICIPIO DE MACEIO,SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};;
TRF5;0811114-47.2023.4.05.8300;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0803272-22.2023.4.05.8201;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DA PARAIBA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0804631-89.2023.4.05.8400;2024;{12496};{ESTADO DO RIO GRANDE DO NORTE};{ESTADO OU DISTRITO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0800093-26.2022.4.05.8101;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0805069-61.2024.4.05.0000;2024;{12496};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0803474-11.2023.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0801538-80.2021.4.05.8500;2024;{12495};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ESTADO DE SERGIPE};{ESTADO OU DISTRITO FEDERAL}
TRF5;0814671-76.2024.4.05.0000;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,MUNICIPIO DE ARACAJU,ESTADO DE SERGIPE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,MUNICIPIO,ESTADO OU DISTRITO FEDERAL}
TRF5;0806122-70.2023.4.05.8000;2024;{12495};{SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0800078-32.2023.4.05.8001;2024;{12504,12503};{ADVOCACIA GERAL DA UNIAO,DEFENSORIA PUBLICA DA UNIAO,SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ADVOCACIA GERAL DA UNIAO,DEFENSORIA PUBLICA DA UNIAO,MUNICIPIO DE ARAPIRACA,SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL,MUNICIPIO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TRF5;0804259-61.2023.4.05.8200;2024;{12494};{ADVOCACIA GERAL DA UNIAO,ESTADO DA PARAIBA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0800868-26.2024.4.05.0000;2024;{12496};{EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH};{EMPRESA PUBLICA};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0803724-87.2022.4.05.8000;2024;{12496};{SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0801693-21.2023.4.05.8401;2024;{12496};{ADVOCACIA GERAL DA UNIAO,ESTADO DO RIO GRANDE DO NORTE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL};;
TRF5;0805238-32.2023.4.05.8100;2024;{12496,12494};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0800788-90.2021.4.05.8302;2024;{10658,12495};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0804113-54.2022.4.05.8200;2024;{12493};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0802061-76.2024.4.05.0000;2024;{12500};{MUNICIPIO DE MACEIO};{MUNICIPIO};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0800653-50.2024.4.05.0000;2024;{12496};{ESTADO DO RIO GRANDE DO NORTE};{ESTADO OU DISTRITO FEDERAL};;
TRF5;0815159-31.2022.4.05.8300;2024;{12496};{ESTADO DE PERNAMBUCO};{ESTADO OU DISTRITO FEDERAL};;
TRF5;0810719-89.2024.4.05.0000;2024;{12495};{ESTADO DO RIO GRANDE DO NORTE};{ESTADO OU DISTRITO FEDERAL};;
TRF5;0817693-63.2022.4.05.8100;2024;{12496};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ESTADO DO CEARA,DEFENSORIA PUBLICA DA UNIAO};{ESTADO OU DISTRITO FEDERAL,ORGAO PUBLICO AUTONOMO FEDERAL}
TRF5;0816316-39.2024.4.05.0000;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0800128-88.2024.4.05.8109;2024;{12502};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800182-34.2024.4.05.0000;2024;{12496,12504};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};;
TRF5;0806954-13.2024.4.05.0000;2024;{12496,12503};{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ESTADO DO RIO GRANDE DO NORTE};{ESTADO OU DISTRITO FEDERAL}
TRF5;0814563-47.2024.4.05.0000;2024;{9196,12505};;;{ADVOCACIA GERAL DA UNIAO,SECRETARIA DE ESTADO DA FAZENDA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL}
TRF5;0809319-69.2024.4.05.8300;2024;{14759};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DE PERNAMBUCO,MUNICIPIO DE JABOATAO DOS GUARARAPES};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801735-66.2024.4.05.8100;2025;{12506};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
